"","gene_name","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"22654","Gm26777","ENSMUSG00000097801",215.816029113203,-0.0164419041323537,0.108704977208504,0.569644983341419,0.999967202106179
"22655","Rpl31-ps16","ENSMUSG00000097803",2.33463709336225,-0.000796946266354854,0.111042277703358,0.8702960114784,NA
"22656","Gm16685","ENSMUSG00000097804",1.69374569013353,-0.00361502813286823,0.111016120485771,0.610511823088672,NA
"22657","Gm17473","ENSMUSG00000097805",14.3132378613081,0.00761485870620699,0.110042780123992,0.672027053135785,0.999967202106179
"22658","2810425M01Rik","ENSMUSG00000097811",4.74742271292467,-0.00221206401620733,0.110527381111387,0.851391421151469,0.999967202106179
"22659","Gm26812","ENSMUSG00000097812",8.95428576999002,0.0045976942164884,0.110494899805788,0.731383983785714,0.999967202106179
"22660","Panct2","ENSMUSG00000097814",658.319717595406,0.0666187240908274,0.121237657243225,0.189641295657512,0.999967202106179
"22661","Gm26809","ENSMUSG00000097815",262.367031082619,-9.88758291133448e-05,0.105372360830763,0.995439559715103,0.999967202106179
"22662","Gm26811","ENSMUSG00000097816",163.68845464242,-0.0109232506528863,0.10908536720308,0.649930051219373,0.999967202106179
"22663","Gm26810","ENSMUSG00000097817",3.24821720569653,0.00717690760075308,0.111181193996184,0.402679711590459,0.999967202106179
"22664","Gm26681","ENSMUSG00000097818",3.65373969313205,0.000136635072998183,0.110808427793597,0.989779622783599,0.999967202106179
"22665","Gm26813","ENSMUSG00000097819",4.72853100811235,-0.00816042396017348,0.11117631459101,0.401079644872917,0.999967202106179
"22666","E530011L22Rik","ENSMUSG00000097820",59.6100367486725,0.0128371047104794,0.110777678866836,0.47450348800661,0.999967202106179
"22667","C130032M10Rik","ENSMUSG00000097821",1.56729759936593,0.0018536212617462,0.1110273933149,0.749259434870487,NA
"22668","Gm16701","ENSMUSG00000097823",67.1526797372057,-0.860329379751859,0.554038485125286,0.00269720428037049,0.0747310474957221
"22669","9630001P10Rik","ENSMUSG00000097825",1.27817972590923,-0.000392794527873872,0.111016082439003,0.94223141666859,NA
"22670","5330439K02Rik","ENSMUSG00000097827",228.39226662614,-0.00279100935602027,0.109545346094399,0.87825514491505,0.999967202106179
"22671","6430562O15Rik","ENSMUSG00000097828",64.1543832820552,0.0165555019443712,0.112021138521318,0.262550742989398,0.999967202106179
"22672","4930540M05Rik","ENSMUSG00000097831",2.83519268010496,0.000246519601960685,0.110949239305693,0.972877582862761,0.999967202106179
"22673","Gm26912","ENSMUSG00000097832",3.49309037857057,-0.000185577304178118,0.110714036888408,0.983036661021209,0.999967202106179
"22674","Gm5976","ENSMUSG00000097833",7.12262563190354,0.00960368808489685,0.11079783846966,0.509256494107384,0.999967202106179
"22675","Gm26911","ENSMUSG00000097834",1.66367655239574,0.0047693296511075,0.11111449294328,0.469516816478082,NA
"22676","Gm26910","ENSMUSG00000097835",113.129873275371,-0.0177532538084276,0.107952662013437,0.578044163379065,0.999967202106179
"22677","Gm26794","ENSMUSG00000097837",15.4111831085533,-0.0519221033572441,0.12804660158807,0.0122536746657628,0.251578949789537
"22678","C530050E15Rik","ENSMUSG00000097838",11.9561926778448,-0.00642453093855041,0.110323222950146,0.676446755644395,0.999967202106179
"22679","Gm26909","ENSMUSG00000097839",14.5846887853934,-0.00343572346780739,0.110580692874412,0.770029201805606,0.999967202106179
"22680","Gm26756","ENSMUSG00000097840",17.4263736371561,-0.034951935557771,0.117705156126092,0.0709435081004884,0.862899175755177
"22681","4930511A02Rik","ENSMUSG00000097841",2.37683784701447,-0.00282783362039423,0.110999232977372,0.678682722187189,NA
"22682","9330104G04Rik","ENSMUSG00000097842",183.286675917372,0.0237895842930586,0.104684533135197,0.568721205652244,0.999967202106179
"22683","Gm26755","ENSMUSG00000097843",1.0902484665864,0.00051736001032645,0.111024899127154,0.922471495522888,NA
"22684","A230020J21Rik","ENSMUSG00000097845",8.11014546503711,0.00256735883132878,0.110671797100374,0.813841004461092,0.999967202106179
"22685","4631405K08Rik","ENSMUSG00000097850",6.83484594157204,0.00850905977661005,0.111291292285959,0.34193947659528,0.999967202106179
"22686","4933405D12Rik","ENSMUSG00000097852",11.875753482255,0.010245333640238,0.110821483203171,0.497989360638703,0.999967202106179
"22687","A930007I19Rik","ENSMUSG00000097855",114.584781076749,-0.00556979297335972,0.10693168385873,0.849452873871129,0.999967202106179
"22688","Gm26603","ENSMUSG00000097857",67.993965899828,-0.00548952187580389,0.11003213443622,0.741614744170385,0.999967202106179
"22689","9530052C20Rik","ENSMUSG00000097858",19.1802763787435,-0.0102641594710314,0.110233945456294,0.576523583985714,0.999967202106179
"22690","Gm26601","ENSMUSG00000097859",136.032439538423,-0.00611837408804982,0.110035685213713,0.717712077987975,0.999967202106179
"22691","Gm26857","ENSMUSG00000097860",2.79037675964715,0.00952955085584785,0.111633984987335,0.111375425648889,0.999967202106179
"22692","Gm26859","ENSMUSG00000097862",118.99595829993,-0.017656320629295,0.110584673352825,0.448810478490492,0.999967202106179
"22693","1010001B22Rik","ENSMUSG00000097863",2.567203408095,0.00350638166206199,0.110969631387378,0.647790310725825,NA
"22694","Gm26856","ENSMUSG00000097864",3.35532817764964,-0.00182224883367288,0.110938503622013,0.797697708575364,0.999967202106179
"22695","Lppos","ENSMUSG00000097867",11.4339860865664,-0.000334622687436777,0.110209984289014,0.978334924639252,0.999967202106179
"22696","A330069E16Rik","ENSMUSG00000097868",27.0038040453564,-0.0130752374446538,0.110179861492889,0.535198859400508,0.999967202106179
"22697","C230021G24Rik","ENSMUSG00000097869",91.0216402918822,0.0515919703033631,0.123084908157069,0.123125468043085,0.999967202106179
"22698","Gm26868","ENSMUSG00000097870",150.360671676933,0.00994961951738735,0.1097127104962,0.639897429176196,0.999967202106179
"22699","C030010L15Rik","ENSMUSG00000097874",1.92320903834285,0.00351336287685152,0.110904007330885,0.682307205845932,NA
"22700","Gm16892","ENSMUSG00000097876",78.6984150964074,0.0327944267162161,0.113721806222583,0.271973666962243,0.999967202106179
"22701","Gm26703","ENSMUSG00000097877",4.05972362261298,-0.00665385768575428,0.111084750828046,0.457756282588192,0.999967202106179
"22702","Gm26869","ENSMUSG00000097879",3.81754000680263,-0.0104256498384072,0.111556272691825,0.234241911630016,0.999967202106179
"22703","0610038B21Rik","ENSMUSG00000097882",9.54743584736757,-0.00938933381312529,0.111047108886839,0.449016765595703,0.999967202106179
"22704","5031434O11Rik","ENSMUSG00000097885",419.950530287374,0.0314101565176128,0.106734515670796,0.46214027557682,0.999967202106179
"22705","Gm26542","ENSMUSG00000097887",37.8332859828955,0.00325285877902256,0.109484526546678,0.868852564116055,0.999967202106179
"22706","Gm26682","ENSMUSG00000097888",4.53851831961832,-0.00089826979004731,0.110763655887437,0.920643793566181,0.999967202106179
"22707","Gm26541","ENSMUSG00000097889",11.769738433537,-8.06052146179297e-05,0.110516601944332,0.991432026083955,0.999967202106179
"22708","4930547M16Rik","ENSMUSG00000097890",228.213497045955,-0.0149912133670348,0.108678081850309,0.592788725524062,0.999967202106179
"22709","Gm3650","ENSMUSG00000097891",23.3816453179338,0.00849037540053066,0.109974630674759,0.655665065436247,0.999967202106179
"22710","Gm26801","ENSMUSG00000097892",3.63102108771494,0.0010767218487545,0.110793867441992,0.907361243881739,0.999967202106179
"22711","1700034P13Rik","ENSMUSG00000097893",1.66730413879255,-0.00503425173467367,0.111128798122234,0.451991521061248,NA
"22712","4930455B14Rik","ENSMUSG00000097898",6.42507929930632,-0.00834782729352379,0.111000918572893,0.470353986263368,0.999967202106179
"22713","Gm16894","ENSMUSG00000097899",4.26624986046997,-0.00455087077559613,0.110969951057087,0.588639208583312,0.999967202106179
"22714","Gm26680","ENSMUSG00000097901",4.77628354201845,-0.00669664772337,0.111174527345138,0.397912060057665,0.999967202106179
"22715","Gm26531","ENSMUSG00000097902",63.3807115281764,-0.00741851157479095,0.110382802882965,0.63530513939317,0.999967202106179
"22716","Gm26679","ENSMUSG00000097903",57.136431659168,0.00516342967509082,0.110545504651681,0.699065027697799,0.999967202106179
"22717","Gm26711","ENSMUSG00000097904",66.7630380129348,0.015026213426787,0.109089362693616,0.578238845802818,0.999967202106179
"22718","Gm9625","ENSMUSG00000097906",27.9399383954968,-0.00452738504698498,0.110899082304476,0.623499513309994,0.999967202106179
"22719","4933404O12Rik","ENSMUSG00000097908",310.927950153605,0.0122494109245036,0.103882143909547,0.757755405121982,0.999967202106179
"22720","Gm26691","ENSMUSG00000097911",16.3377934930504,-0.00723463025960724,0.110025252886909,0.683772136994649,0.999967202106179
"22721","6330403N20Rik","ENSMUSG00000097912",15.5230140831181,0.00737545558700352,0.111158590107256,0.419633424716711,0.999967202106179
"22722","Gm26838","ENSMUSG00000097914",6.95083216169789,0.000937879163856384,0.110827364480563,0.916600569478381,0.999967202106179
"22723","A330009N23Rik","ENSMUSG00000097915",26.3615918765569,0.0393432267701828,0.118890053132921,0.0992294007084335,0.999967202106179
"22724","Gm26839","ENSMUSG00000097917",1.20470943438755,-0.000680022041612475,0.111051347736718,0.887534180243391,NA
"22725","Gm7784","ENSMUSG00000097920",2.74633871249178,0.00120108775355985,0.110863958870626,0.882543557743404,0.999967202106179
"22726","Gm26576","ENSMUSG00000097921",1.15556410623698,-0.00224885851375559,0.111106516949764,0.602588312608964,NA
"22727","Gm26577","ENSMUSG00000097923",4.42428676148287,-0.00395089207191692,0.110793866201749,0.694850316717091,0.999967202106179
"22728","A730020E08Rik","ENSMUSG00000097924",378.678090997773,-0.0411715868453695,0.10872492804682,0.359712736479911,0.999967202106179
"22729","Gm26575","ENSMUSG00000097926",12.742602953854,-0.0166560603094997,0.112241277915353,0.206596234615387,0.999967202106179
"22730","Gm6999","ENSMUSG00000097927",17.5040939017264,0.0153525901777268,0.110721170209551,0.45882596367387,0.999967202106179
"22731","Gm26578","ENSMUSG00000097928",7.76945686452569,-0.012294876933318,0.111438560854932,0.332760337905734,0.999967202106179
"22732","C330002G04Rik","ENSMUSG00000097930",5.17804724790284,-0.00531026581143187,0.110983270724977,0.550124938641794,0.999967202106179
"22733","1700039M10Rik","ENSMUSG00000097933",3.42902346915355,0.000102587566476343,0.110826609618321,0.992563620359645,0.999967202106179
"22734","6720483E21Rik","ENSMUSG00000097934",6.39455155626674,-0.0017760238756776,0.110567505580557,0.875090365970157,0.999967202106179
"22735","Gm3809","ENSMUSG00000097935",9.03213307285307,0.00490044326138503,0.110654960448437,0.684257847171832,0.999967202106179
"22736","Gm4819","ENSMUSG00000097936",4.34198108778681,0.000874441497463847,0.110882273410585,0.912590248822355,0.999967202106179
"22737","Gm6967","ENSMUSG00000097937",5.47814248957479,0.0043890367837407,0.110631168483958,0.713311832613401,0.999967202106179
"22738","Gm26968","ENSMUSG00000097942",4.37012006816276,0.00242109580411769,0.11094752646671,0.745068276078924,0.999967202106179
"22739","Gm7833","ENSMUSG00000097943",2.35891129970636,0.00547803384106236,0.111111924842931,0.45421497319562,NA
"22740","A130014A01Rik","ENSMUSG00000097944",271.173338243219,0.00359275913536071,0.101964195293865,0.931419092349488,0.999967202106179
"22741","Gm17799","ENSMUSG00000097945",6.96234557235738,0.00580601296800653,0.110845834563577,0.592231849941833,0.999967202106179
"22742","Gm8343","ENSMUSG00000097946",2.45299614177855,-0.00130399266351262,0.110992305357443,0.82939189730959,NA
"22743","Gm26970","ENSMUSG00000097947",1.30126944786262,0.00309197497024216,0.111089825494562,0.558933406374648,NA
"22744","Gm7611","ENSMUSG00000097951",5.26783628686813,0.00885939786933742,0.111208537194443,0.384688757174663,0.999967202106179
"22745","Gm26952","ENSMUSG00000097953",7.61511774539168,-0.00519255953154187,0.110826253404925,0.623255288574598,0.999967202106179
"22746","Gm4217","ENSMUSG00000097954",13.8086705117536,0.0054156310292846,0.110538229818865,0.685413444810852,0.999967202106179
"22747","Gm8492","ENSMUSG00000097958",7.53788353618213,0.00404877041320839,0.110807860081337,0.686819763160773,0.999967202106179
"22748","A330074K22Rik","ENSMUSG00000097960",38.9359494131,-0.0141057634095481,0.109934049474393,0.53739498572748,0.999967202106179
"22749","Gm5839","ENSMUSG00000097965",2.87517060064834,0.000767613710658345,0.110825349207711,0.92945615153542,0.999967202106179
"22750","Gm9423","ENSMUSG00000097966",1.18522322191944,0.000554730111477634,0.111020229780383,0.918497812494609,NA
"22751","Gm27002","ENSMUSG00000097967",2.8549409081082,0.00249760615886839,0.110906289894434,0.75764110953564,0.999967202106179
"22752","Gm27028","ENSMUSG00000097970",15.283870640246,-0.0155960013839933,0.111158141392817,0.399892420644603,0.999967202106179
"22753","Gm26917","ENSMUSG00000097971",134548.261201734,-0.0114601845599121,0.10930105339619,0.51815845369135,0.999967202106179
"22754","Gm4929","ENSMUSG00000097973",9.29521811586108,-0.00105925700087215,0.110522769833624,0.92536470087242,0.999967202106179
"22755","Gm26918","ENSMUSG00000097976",2.55109176213432,-0.00612220837751372,0.111167904125877,0.410657098601377,NA
"22756","Gm5652","ENSMUSG00000097977",8.18773735971433,-0.00353531747987867,0.110580019320875,0.764732226241222,0.999967202106179
"22757","Gm4691","ENSMUSG00000097979",16.515816058471,-0.00293466930897021,0.110134921194482,0.844209123217288,0.999967202106179
"22758","Gm7583","ENSMUSG00000097981",1.2881746385701,-0.000220177994503292,0.110959600528891,0.97251071613303,NA
"22759","Gm26971","ENSMUSG00000097983",41.4701909775381,-0.00587037709200822,0.110247999855968,0.705586209561464,0.999967202106179
"22760","Gm5274","ENSMUSG00000097985",2.30280756279114,0.00136818193387201,0.111054026601875,0.783590214742514,NA
"22761","Gm26953","ENSMUSG00000097986",8.14482367931639,0.00394399584853861,0.110954038980806,0.634676633598752,0.999967202106179
"22762","Gm4335","ENSMUSG00000097989",5.72559400909889,0.00655217438945337,0.110615337921994,0.625994210627101,0.999967202106179
"22763","Gm19557","ENSMUSG00000097990",18.8325427768132,-0.0114870570702071,0.109691728754754,0.602193740654867,0.999967202106179
"22764","Gm27016","ENSMUSG00000097992",2.22699018650045,-0.0052801104648514,0.111063812241469,0.505150767171545,NA
"22765","Ptprv","ENSMUSG00000097993",3.82074461387052,0.00343400445651068,0.110972254954202,0.654423400106259,0.999967202106179
"22766","Gm26982","ENSMUSG00000097994",73.0656532409428,0.00142352588902304,0.108638728169253,0.953475307242415,0.999967202106179
"22767","Gm24362","ENSMUSG00000097995",2.87242248946977,0.00479346228167571,0.111032438083429,0.541351546092546,0.999967202106179
"22768","Gm5313","ENSMUSG00000097996",2.07609868045142,-0.00106425631507244,0.111015370060911,0.84738056844365,NA
"22769","Gm27017","ENSMUSG00000097997",227.110282933489,-0.00235417507667074,0.109910082416781,0.882707367190227,0.999967202106179
"22770","Gm27019","ENSMUSG00000097998",22.6781040629063,0.0170594144911419,0.11187704052,0.299318887700645,0.999967202106179
"22771","Gm9061","ENSMUSG00000097999",2.54564324603095,0.00269777615600553,0.11095443286925,0.71458432175466,NA
"22772","Gm27026","ENSMUSG00000098000",13.5577581639596,-0.0122475971515708,0.110554255390391,0.505532405999449,0.999967202106179
"22773","Gm9658","ENSMUSG00000098002",8.82392886304845,-0.000239747219374438,0.110321661239886,0.983366357117449,0.999967202106179
"22774","Gm27027","ENSMUSG00000098004",2.77661989293819,0.0113173972650477,0.111780046384323,0.137550069073405,0.999967202106179
"22775","Gm6114","ENSMUSG00000098005",1.1789435606997,0.00196315496416704,0.110971690800674,0.770316157527785,NA
"22776","Gm8565","ENSMUSG00000098006",18.0680863668626,0.00711419320602443,0.11051971267935,0.628199027818241,0.999967202106179
"22777","Gm9211","ENSMUSG00000098016",6.21486845612671,0.00279863930770707,0.110979720468154,0.695072290942951,0.999967202106179
"22778","Gm2546","ENSMUSG00000098019",4.63569996892028,0.00848558884640264,0.111032322765651,0.462653363044656,0.999967202106179
"22779","Gm9522","ENSMUSG00000098021",19.5331025018048,0.00225103574656364,0.110445186659911,0.86293584935201,0.999967202106179
"22780","Zfp82","ENSMUSG00000098022",9.18239612558519,0.0071193864395716,0.11067820176845,0.597204810995609,0.999967202106179
"22781","Gm19200","ENSMUSG00000098023",0.940915538563951,0.00224015669984106,0.111106552223992,0.612722547680132,NA
"22782","Gm27003","ENSMUSG00000098024",65.822890666057,-0.00517625789044638,0.108896695881271,0.816383302340759,0.999967202106179
"22783","Gm27014","ENSMUSG00000098026",3.33232919063237,0.000509899986200294,0.11082659658189,0.954574457193264,0.999967202106179
"22784","Gm8824","ENSMUSG00000098028",5.77528496414259,-0.00854322270716605,0.111242026937306,0.364553981988138,0.999967202106179
"22785","Gm6771","ENSMUSG00000098030",1.91693530287709,0.00380806385206148,0.11115833049862,0.40991049811138,NA
"22786","Gm9341","ENSMUSG00000098031",2.67700174421271,-0.00660355224204029,0.111096945066097,0.451658448760608,NA
"22787","Gm9381","ENSMUSG00000098033",1.48019809883211,0.00241383385521016,0.111015394735117,0.695735229825466,NA
"22788","Gm5335","ENSMUSG00000098035",5.97938824643328,0.00922985969558287,0.111255683659467,0.365384998736647,0.999967202106179
"22789","Gm7765","ENSMUSG00000098037",6.76059262100627,0.00315465955670307,0.110190936298126,0.834833201494594,0.999967202106179
"22790","Gm26925","ENSMUSG00000098039",43.68632886543,-0.0172669198212374,0.111949904407274,0.285306267315759,0.999967202106179
"22791","Gm26981","ENSMUSG00000098041",187.881593978437,0.0154817387874914,0.109849798075564,0.529126836242603,0.999967202106179
"22792","Gm5710","ENSMUSG00000098042",1.50389594867799,0.00140777565633323,0.110978540912615,0.826824422206643,NA
"22793","Gm26980","ENSMUSG00000098043",21.5977746861388,0.00883853844605745,0.111050453811012,0.456609938596732,0.999967202106179
"22794","Gm9162","ENSMUSG00000098044",1.18466214208436,-0.000483098273064386,0.11106350987416,0.912782324865728,NA
"22795","Gm26979","ENSMUSG00000098045",6.9420062232249,0.0111424465536454,0.111552426610885,0.270209139932004,0.999967202106179
"22796","Gm8254","ENSMUSG00000098046",2.73364689373496,0.00433215676065143,0.111048224797937,0.544385242463243,0.999967202106179
"22797","Gm18822","ENSMUSG00000098047",2.73627007165804,0.00204920833325225,0.110808166422651,0.823102946057851,0.999967202106179
"22798","Gm8330","ENSMUSG00000098048",10.9249279863765,-0.00265218707483378,0.110725627552473,0.789399426268516,0.999967202106179
"22799","Gm5345","ENSMUSG00000098050",2.62673577246247,0.00011822009075043,0.110873721356621,0.989747137484029,NA
"22800","Gm8100","ENSMUSG00000098056",12.651164952238,0.00356874629799117,0.110679456758016,0.749622225121903,0.999967202106179
"22801","Gm6283","ENSMUSG00000098057",11.6156423781673,-0.00814385681965416,0.110614604951258,0.573064356584502,0.999967202106179
"22802","Gm8529","ENSMUSG00000098058",1.15676934498919,0.00201144530496205,0.111008239300985,0.743698723671339,NA
"22803","Gm26931","ENSMUSG00000098062",24.4715437486773,-0.00108947787414318,0.109763493684632,0.947397838475804,0.999967202106179
"22804","Gm5177","ENSMUSG00000098065",3.89572741988963,0.00466668543288703,0.110853316036202,0.637193310124894,0.999967202106179
"22805","Gm26944","ENSMUSG00000098066",87.1622891530893,-0.0111920527784977,0.109651367232442,0.611049081994404,0.999967202106179
"22806","Gm26943","ENSMUSG00000098067",6.21313529358331,-0.00235786551424739,0.110633968635279,0.82902409853563,0.999967202106179
"22807","Gm7909","ENSMUSG00000098068",3.01569879212859,-0.0103799326122847,0.111686003245053,0.139909439339382,0.999967202106179
"22808","Gm26942","ENSMUSG00000098069",1.33414919777835,0.0072547364845425,0.111395662088225,0.186744165971989,NA
"22809","Gm26994","ENSMUSG00000098075",3.1806505176326,-0.00907668867182218,0.11133731890841,0.324018613802071,0.999967202106179
"22810","Gm6981","ENSMUSG00000098076",7.17847886864671,0.0111427128797621,0.111540340081457,0.267804111033549,0.999967202106179
"22811","Gm5732","ENSMUSG00000098080",4.67051623088888,0.00438495516707445,0.110855286339874,0.650826585009811,0.999967202106179
"22812","Gm26913","ENSMUSG00000098081",1.41397594858442,0.00284884897898075,0.111040329943559,0.638543042932785,NA
"22813","Gm20574","ENSMUSG00000098082",1.31013779116986,0.00418926745832197,0.111250482015708,0.195308471420571,NA
"22814","1700120C18Rik","ENSMUSG00000098086",2.66654196435121,-0.00699436858397872,0.111107182127774,0.440696222088452,NA
"22815","Gm17750","ENSMUSG00000098087",1.09002653649596,-0.00391086950337501,0.111189858690582,0.373541454815592,NA
"22816","2700099C18Rik","ENSMUSG00000098090",15.0849261272924,0.00854329856915531,0.109900245207608,0.660231445367179,0.999967202106179
"22817","Gm16470","ENSMUSG00000098091",12.8001055613071,-0.00405529743289868,0.110581667248882,0.735807453288877,0.999967202106179
"22818","Gm2076","ENSMUSG00000098092",23.9079873280019,0.0219913382989491,0.111578675369803,0.361460704405967,0.999967202106179
"22819","Gm26969","ENSMUSG00000098096",3.91674956605668,0.0175336693163391,0.112959462230998,0.0393415206667941,0.59780151644531
"22820","6530403H02Rik","ENSMUSG00000098097",1.23028050615605,0.00409794302351403,0.111195711254618,0.317640739981431,NA
"22821","Bvht","ENSMUSG00000098098",7.01041133620785,-0.0108483790512006,0.111538705432681,0.258973223559531,0.999967202106179
"22822","Gm7456","ENSMUSG00000098099",5.44153726469125,0.00858916004429352,0.111385839356776,0.273985021980134,0.999967202106179
"22823","Gm7572","ENSMUSG00000098100",2.52869892025118,0.00273593339504322,0.110974615855914,0.700420324201604,NA
"22824","Gm27006","ENSMUSG00000098101",21.8868258869912,-0.00251938253546889,0.110194101890186,0.861343347494925,0.999967202106179
"22825","Gm2467","ENSMUSG00000098102",9.40589108857649,-0.00607947897025906,0.110777254573576,0.599426522158853,0.999967202106179
"22826","Gm6085","ENSMUSG00000098104",31.5258806094468,0.00191940069777967,0.110641389786307,0.864081129547271,0.999967202106179
"22827","Gm8825","ENSMUSG00000098105",9.75461601028609,-0.00354833497099875,0.110637468608241,0.752685444759853,0.999967202106179
"22828","Gm27007","ENSMUSG00000098107",2.503477865207,0.00616092359109992,0.111176268272244,0.394752122865486,NA
"22829","Gm27008","ENSMUSG00000098108",13.2169988624859,0.00803798600351891,0.111079554050472,0.454745405888604,0.999967202106179
"22830","9530085P06Rik","ENSMUSG00000098109",5.92978950686488,0.00703141597216256,0.110826789359785,0.561310715373591,0.999967202106179
"22831","Gm26956","ENSMUSG00000098110",1.80141863803298,0.00432413806144726,0.111134251379832,0.453073151100931,NA
"22832","Gm4654","ENSMUSG00000098111",8.59172498584099,0.00401290739516232,0.110290365394298,0.785412217839278,0.999967202106179
"22833","Bin2","ENSMUSG00000098112",2.1792464342105,0.00635531065950435,0.111228136849028,0.340866379493071,NA
"22834","Gm2445","ENSMUSG00000098113",3.98838070255426,0.000500975129856032,0.110699102784514,0.961785295599642,0.999967202106179
"22835","Gm7191","ENSMUSG00000098116",1.83798936708094,0.00172095721901116,0.111024998420825,0.762752308292361,NA
"22836","Gm26959","ENSMUSG00000098119",2.922739218247,-0.00900204590108249,0.111426055963743,0.254343882328542,0.999967202106179
"22837","Gm5914","ENSMUSG00000098120",11.8720017708521,0.00263880065468328,0.10962661039896,0.887908523957608,0.999967202106179
"22838","Gm4518","ENSMUSG00000098123",2.72038762133345,-0.00375018905689048,0.110982882033949,0.62245584009511,NA
"22839","Gm27036","ENSMUSG00000098124",3.13801764777188,0.00851692649962807,0.111265617672543,0.355757500426418,0.999967202106179
"22840","Gm4665","ENSMUSG00000098127",4.70556002188366,-0.0081512118949581,0.111292260627055,0.330766336829614,0.999967202106179
"22841","Gm17797","ENSMUSG00000098130",1.42546252858902,-0.00461108604252537,0.111222521423129,0.272563678519489,NA
"22842","Rassf10","ENSMUSG00000098132",15.7876181721225,-0.0370068825138252,0.119404071675828,0.0218953065048055,0.396473231354784
"22843","Rnf113a2","ENSMUSG00000098134",268.311010744527,0.0178470001981012,0.10808771564703,0.576218212604799,0.999967202106179
"22844","Gm6946","ENSMUSG00000098135",6.65525326905999,-0.000501921157518685,0.110496942928979,0.964102793939373,0.999967202106179
"22845","Gm8513","ENSMUSG00000098136",1.81849722885886,0.000215872770004438,0.11099912259979,0.9716078102133,NA
"22846","Gm9081","ENSMUSG00000098138",4.08681877657248,0.00670221657044574,0.11102323147937,0.492133789675416,0.999967202106179
"22847","Gm6944","ENSMUSG00000098141",7.47332818796946,-0.00266494360833555,0.110474605313098,0.828956391907203,0.999967202106179
"22848","Gm7507","ENSMUSG00000098142",61.7746411088139,0.00069076534150823,0.108469154088388,0.978555923923471,0.999967202106179
"22849","1700029N11Rik","ENSMUSG00000098144",65.6050867337305,0.0310445410574943,0.115897161350945,0.113058744812861,0.999967202106179
"22850","Gm26936","ENSMUSG00000098145",5.16047184697001,0.00713703054655587,0.111013689623504,0.49608941219882,0.999967202106179
"22851","Gm26935","ENSMUSG00000098146",24.6766370047263,0.0174328013052661,0.110489765699618,0.461753214606011,0.999967202106179
"22852","Gm17798","ENSMUSG00000098147",4.36551907960455,0.00393801742765685,0.111063439764166,0.552267852481697,0.999967202106179
"22853","Gapdh-ps14","ENSMUSG00000098149",7.89676544536512,0.00728813146318935,0.11088412214523,0.533706921355477,0.999967202106179
"22854","Gm5787","ENSMUSG00000098154",7.50993933860696,-0.00967282359135875,0.111102077182498,0.424831173661465,0.999967202106179
"22855","Gm4804","ENSMUSG00000098158",2.77628425676576,-0.00785637432539915,0.111353343807673,0.270759272159513,0.999967202106179
"22856","Gm21614","ENSMUSG00000098159",1.7768712965158,-0.00412301258668991,0.111191372523097,0.352019065491099,NA
"22857","Gm5493","ENSMUSG00000098164",6.10685995991664,0.0175234628281561,0.112633182394344,0.132216945130284,0.999967202106179
"22858","Gm26978","ENSMUSG00000098166",1.62537102349649,0.00076899719898537,0.110999364761679,0.898429812817666,NA
"22859","Gm5205","ENSMUSG00000098169",2.8979876354843,0.0114659356922091,0.111611570050899,0.243163069101199,0.999967202106179
"22860","Gm7545","ENSMUSG00000098175",4.71736567935308,0.000149123980139833,0.11073572358703,0.98993760479588,0.999967202106179
"22861","Ccdc166","ENSMUSG00000098176",182.062120654708,-0.00536632226066307,0.107825156350654,0.838731956132553,0.999967202106179
"22862","Gm4823","ENSMUSG00000098177",1.41714671752675,-0.00143957124827726,0.111034424473368,0.787234746729527,NA
"22863","Gm8709","ENSMUSG00000098179",3.80350714954477,0.00576990802510495,0.11122269801424,0.340390889276725,0.999967202106179
"22864","Gm5430","ENSMUSG00000098180",6.05994528601175,0.00419112707888387,0.110628814736722,0.724192730790086,0.999967202106179
"22865","Rps12-ps24","ENSMUSG00000098181",2.61088801337084,0.0055647392461695,0.111141339112531,0.425796521926511,NA
"22866","Gm27010","ENSMUSG00000098183",186.311407228708,0.00707704396058453,0.110055596763049,0.691062162005063,0.999967202106179
"22867","Gm27011","ENSMUSG00000098184",3.69380067363892,-0.0046089239944894,0.110813978437312,0.651236746751888,0.999967202106179
"22868","Gm8927","ENSMUSG00000098187",10.996282566921,0.00096161111367486,0.110249933901376,0.947684047540722,0.999967202106179
"22869","Sowahc","ENSMUSG00000098188",319.012296004407,-0.000670887038374639,0.105419828245939,0.981642424901103,0.999967202106179
"22870","Gm5210","ENSMUSG00000098190",2.74291626345176,-0.0021453254546208,0.110816194290969,0.808599706751605,0.999967202106179
"22871","Gm26962","ENSMUSG00000098191",1.80252894619521,0.000356335728424577,0.111039067698263,0.94543695880327,NA
"22872","Gm3534","ENSMUSG00000098192",11.7488760623978,0.00430357947210293,0.110504155048991,0.741649470444443,0.999967202106179
"22873","Gm7286","ENSMUSG00000098194",19.6834435166008,0.00906162496532851,0.110911146815115,0.493222273713698,0.999967202106179
"22874","Gm7693","ENSMUSG00000098195",2.38918753892707,0.00339741048090015,0.11107471768709,0.569136581047887,NA
"22875","Gm26964","ENSMUSG00000098196",3.43062884257928,0.00314749209179918,0.111019427299287,0.644607131966345,0.999967202106179
